price,mantage,metrage,sal,otag,tabage,vshed_status,lat,long,tehdad_vahed,asansor,parking,anbari
7600000000,selsebil-shomali,70,1395.0,2.0,۳ از ۴,بازسازی نشده,35.696889246037,51.373265316844,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
13200000000,zahed-gilani,96,1403.0,2.0,۲ از ۶,بازسازی نشده,35.696087063292,51.458006080552,2.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
64499998720,ozgol,321,1380.0,3.0,۳ از ۳,بازسازی شده,35.795032177784,51.497659937004,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
7400000000,shahr-e-ziba,108,1403.0,2.0,۴,بازسازی نشده,35.747340542012,51.293984209822,,آسانسور دارد,پارگینگ دارد,انباری دارد
4899999744,shahrak-e-kianshahr,65,,1.0,همکف,بازسازی نشده,35.635757866231,51.45473765132,,آسانسور دارد,پارگینگ ندارد,انباری ندارد
32999999488,jordan,90,1404.0,1.0,۲,بازسازی نشده,35.760535683648,51.409655831398,,آسانسور دارد,پارگینگ دارد,انباری دارد
20500000768,tehran-iran,129,1393.0,3.0,۴ از ۵,بازسازی نشده,35.684019943573,51.442713101115,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
13749999616,eram,50,1404.0,1.0,۵,بازسازی نشده,35.729061126708984,51.28668212890625,,آسانسور دارد,پارگینگ دارد,انباری دارد
8447000064,hashemi,84,1396.0,2.0,۴ از ۵,بازسازی شده,35.683963382592,51.358914165109,3.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
8499999744,hashemi,83,1396.0,2.0,۵ از ۵,بازسازی نشده,35.684053859753,51.358806451723,,آسانسور دارد,پارگینگ ندارد,انباری دارد
5699999744,marzdaran,64,1402.0,2.0,۲,بازسازی نشده,35.732649022897,51.339407546212,,آسانسور ندارد,پارگینگ دارد,انباری دارد
6098999808,soleymanieh,62,1380.0,2.0,۳ از ۴,بازسازی نشده,35.685019382209,51.461265398846,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
4499999744,shaharak-e-moslemin,52,1390.0,1.0,همکف,بازسازی نشده,35.6516337787,51.311885426977,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
4899999744,sheykh-hadi,65,1371.0,1.0,۳,بازسازی نشده,35.693759141914,51.409926111187,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
28000000000,gisha,83,1392.0,2.0,۱,بازسازی نشده,35.736287686284,51.379500660347,,آسانسور دارد,پارگینگ دارد,انباری دارد
3400000000,south-shahran,56,1402.0,2.0,۲,بازسازی نشده,35.762775293093,51.289925301854,,آسانسور ندارد,پارگینگ دارد,انباری دارد
5100000256,tehran-gorgan,35,1403.0,1.0,۴,بازسازی نشده,35.711239922196,51.45091978032,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
3800000000,azari,44,1392.0,1.0,۲,بازسازی نشده,35.6662800415,51.352948705946,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
3849999872,azari,45,1388.0,1.0,۳,بازسازی شده,35.666291098788,51.352945372994,,آسانسور ندارد,پارگینگ ندارد,انباری ندارد
5569999872,sazman-ab,70,1403.0,2.0,۲,بازسازی نشده,35.740982955558,51.28915271115,,آسانسور دارد,پارگینگ دارد,انباری دارد
5600000000,haftchenar,57,1389.0,2.0,۱ از ۴,بازسازی نشده,35.671250013409,51.369673308647,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
4499999744,shaharak-e-moslemin,46,1390.0,1.0,۴,بازسازی نشده,35.650174210457,51.312917294206,,آسانسور دارد,پارگینگ دارد,انباری ندارد
5500000256,azari,62,1392.0,2.0,۲,بازسازی نشده,35.666272399896,51.352936098005,,آسانسور دارد,پارگینگ دارد,انباری دارد
99999997952,darrous,265,1404.0,4.0,۲ از ۴,بازسازی نشده,35.773624,51.456184,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4200000000,soleymanieh,41,1391.0,1.0,۲,بازسازی شده,35.681572122525,51.462252704168,,آسانسور دارد,پارگینگ ندارد,انباری دارد
32000000000,shahrak-naft-district5,135,1399.0,2.0,۳,بازسازی نشده,35.783084579291,51.336632533422,,آسانسور دارد,پارگینگ دارد,انباری دارد
5600000000,zahed-gilani,57,1391.0,1.0,۱,بازسازی نشده,35.697624446086,51.459663625424,2.0,آسانسور دارد,پارگینگ ندارد,انباری ندارد
23750000640,west-shahrak-e-golestan,95,1404.0,2.0,۳ از ۱۹,بازسازی نشده,35.750221322646,51.240843364299,7.0,آسانسور دارد,پارگینگ دارد,انباری دارد
2900000000,dolatkhah,60,1398.0,1.0,۱,بازسازی نشده,35.616530585889,51.342531941808,,آسانسور دارد,پارگینگ دارد,انباری دارد
70000001024,yousef-abad,200,1402.0,3.0,۴,بازسازی نشده,35.734325408936,51.404937744141,,آسانسور دارد,پارگینگ دارد,انباری دارد
58500001792,farmaniyeh,180,1389.0,3.0,۱,بازسازی نشده,35.79582431872,51.470721165097,,آسانسور دارد,پارگینگ دارد,انباری دارد
6600000012288,tehran-zanjan,63,1382.0,1.0,۳,بازسازی نشده,35.694425982476,51.363464634049,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
70000001024,pasdaran,177,1399.0,3.0,۳ از ۵,بازسازی نشده,35.765515307486,51.464106290748,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
12199999488,shahrak-e-parvaz,80,1386.0,2.0,۲ از ۴,بازسازی شده,35.729838892658,51.304809333774,2.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
20000000000,shahrak-naft-district5,85,1398.0,2.0,۵ از ۱۱,بازسازی شده,35.78591453273,51.333837588938,,آسانسور دارد,پارگینگ دارد,انباری دارد
7500000256,haft-hoz,60,1376.0,2.0,زیرهمکف از ۴,بازسازی نشده,35.729441273975,51.49352132311,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
1500000000,azad-shahr,102,1404.0,2.0,۲۰ از ۲۵,بازسازی نشده,35.754108669063,51.203233026706,8.0,آسانسور دارد,پارگینگ دارد,انباری دارد
71999995904,heravi,180,1404.0,3.0,۵,بازسازی نشده,35.767845760128,51.479112914202,,آسانسور دارد,پارگینگ دارد,انباری دارد
26499999744,shams-abad,140,1404.0,3.0,۶,بازسازی نشده,35.755645180071,51.480520056986,,آسانسور دارد,پارگینگ دارد,انباری دارد
2800000000,tehransar-gharbi,46,1397.0,1.0,۵,بازسازی شده,35.693240042881,51.246305,,آسانسور دارد,پارگینگ دارد,انباری دارد
22000001024,bahar,110,1404.0,3.0,۳ از ۵,بازسازی نشده,35.715375228401,51.431842927458,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
24500000768,shahr-e-ziba,133,1403.0,3.0,۱۳,بازسازی نشده,35.752852717239,51.288191026834,,آسانسور دارد,پارگینگ دارد,انباری دارد
13200000000,qasemabad,94,1395.0,2.0,۵,بازسازی شده,35.708577989371,51.473285744949,2.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
3500000000,shahr-e-ziba,65,1399.0,2.0,۲ از ۵,بازسازی شده,35.748052455786,51.291811848047,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
9100000256,aramaneh,65,1404.0,1.0,۱,بازسازی نشده,35.719368191601,51.457616012513,,آسانسور دارد,پارگینگ ندارد,انباری ندارد
4800000000,sattarkhan,68,1399.0,2.0,۲,بازسازی نشده,35.721076808992,51.349908117065,,آسانسور دارد,پارگینگ دارد,انباری دارد
4750000128,jeyhoun,45,1388.0,1.0,۱,بازسازی نشده,35.681827771762,51.364671274083,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
12499999744,west-tehranpars,64,1391.0,2.0,۱,بازسازی شده,35.74176406860352,51.53206253051758,2.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
4689999872,shahr-e-ziba,71,1390.0,2.0,۲,بازسازی نشده,35.747100443078,51.291067863529,,آسانسور دارد,پارگینگ دارد,انباری دارد
4680000000,selsebil-shomali,38,1388.0,1.0,۳ از ۳,بازسازی نشده,35.691539449142,51.372907776764,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
51000000512,zafar,150,1404.0,3.0,۱,بازسازی نشده,35.769901275634766,51.42812347412109,,آسانسور دارد,پارگینگ دارد,انباری دارد
6099999744,tehran-gorgan,46,1393.0,1.0,۲,بازسازی نشده,35.715301391849,51.455142572057,,آسانسور دارد,پارگینگ ندارد,انباری دارد
4550000128,selsebil-shomali,38,1388.0,1.0,۳ از ۴,بازسازی نشده,35.693654942077,51.369873912804,2.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
30000001024,yousef-abad,100,1404.0,2.0,۵,بازسازی نشده,35.737028930311,51.405726425061,,آسانسور دارد,پارگینگ دارد,انباری دارد
3000000000,shahr-e-ziba,68,1400.0,2.0,۲ از ۵,بازسازی شده,35.748093440303,51.286555113228,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
20000000000,shahrak-e-cheshmeh,108,1404.0,2.0,۱ از ۳,بازسازی نشده,35.750539183489,51.266383221571,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
54999998464,zafar,157,1404.0,3.0,۲,بازسازی نشده,35.767795222959,51.432552083363,,آسانسور دارد,پارگینگ دارد,انباری دارد
4000000000,tehransar-markazi,76,1399.0,2.0,۲,بازسازی نشده,35.696266792324,51.256803988904,,آسانسور دارد,پارگینگ دارد,انباری دارد
9500000256,dr-hoshyar,60,1380.0,1.0,۴,بازسازی نشده,35.694310710276,51.356193151268,,آسانسور دارد,پارگینگ دارد,انباری دارد
7000000000,ostad-moein,56,1388.0,2.0,۱ از ۴,بازسازی نشده,35.699090858801,51.34527945399,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
89999998976,west-shahrak-e-golestan,300,1390.0,3.0,۲,بازسازی نشده,35.7523593,51.24089,,آسانسور ندارد,پارگینگ دارد,انباری دارد
12899999744,tarasht,75,1396.0,2.0,۴ از ۴,بازسازی شده,35.706728178589,51.347848611007,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
38000001024,kooy-e-ferdos,150,1400.0,3.0,۳,بازسازی نشده,35.724849481938,51.319377641314,,آسانسور دارد,پارگینگ دارد,انباری دارد
12899999744,tehransar,88,1395.0,2.0,۱,بازسازی شده,35.692905881036,51.253631902587,,آسانسور دارد,پارگینگ دارد,انباری دارد
1680000000,azad-shahr,80,1404.0,3.0,۱۷ از +۳۰,بازسازی شده,35.74998040824,51.17518938517,8.0,آسانسور دارد,پارگینگ دارد,انباری دارد
6300000256,hashemi,60,1390.0,2.0,۴ از ۴,بازسازی شده,35.688698592417,51.363991700884,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
2700000000,university-of-sharif,84,1404.0,2.0,۴,بازسازی نشده,35.705844302562,51.35394670736,,آسانسور دارد,پارگینگ دارد,انباری دارد
49999998976,kooy-e-ferdos,195,1403.0,3.0,۳,بازسازی نشده,35.724894019585,51.319351138924,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
21600000000,central-janat-abad,112,1398.0,2.0,۱,بازسازی نشده,35.759044647217,51.303821563721,,آسانسور دارد,پارگینگ دارد,انباری دارد
16400000000,shahrak-e-parvaz,76,1385.0,2.0,۳,بازسازی نشده,35.723477674405,51.303194631118,,آسانسور دارد,پارگینگ دارد,انباری دارد
6049999872,selsebil-shomali,42,1404.0,1.0,۲ از ۴,بازسازی نشده,35.693654942077,51.369873912804,2.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
3000000000,sazman-ab,40,1397.0,1.0,۳,بازسازی نشده,35.741815938968,51.292634261437,,آسانسور ندارد,پارگینگ دارد,انباری دارد
23000000512,kooy-e-bimeh,120,1404.0,2.0,۴ از ۵,بازسازی نشده,35.705776097123,51.319155205847,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
15000000512,tehran-gorgan,47,1375.0,1.0,۱ از ۳,بازسازی نشده,35.715957173999,51.454844617044,,آسانسور ندارد,پارگینگ دارد,انباری دارد
11050000384,azari,120,1397.0,3.0,۵,بازسازی نشده,35.666299032129,51.352922913999,,آسانسور دارد,پارگینگ دارد,انباری دارد
990000000,chitgar,55,1404.0,1.0,۱۴ از ۲۰,بازسازی نشده,35.715301071851,51.152812557621,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
11500000256,ostad-moein,80,1403.0,2.0,۴ از ۵,بازسازی نشده,35.68877156854,51.346185394901,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
3800000000,sardar-e-jangal,56,1400.0,1.0,۳ از ۷,بازسازی شده,35.763433147095,51.32174371776,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
9370000384,varzeshgah-azadi,110,1404.0,2.0,۱۴,بازسازی نشده,35.741913449809,51.255798449649,,آسانسور دارد,پارگینگ دارد,انباری دارد
1260000000,azad-shahr,140,1404.0,3.0,۱۸ از ۲۵,بازسازی نشده,35.756415319742,51.179435907533,8.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4200000000,jeyhoun,44,1379.0,1.0,۱,بازسازی شده,35.684413311512,51.364444366882,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
14000000000,moniriyeh,90,1404.0,2.0,۲,بازسازی نشده,35.682378363664,51.407354054194,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
17500000256,saadat-abad,62,1385.0,2.0,۴,بازسازی نشده,35.779162699787,51.372203626679,,آسانسور دارد,پارگینگ دارد,انباری دارد
8999999488,north-janat-abad,90,1398.0,2.0,۲,بازسازی نشده,35.770044445935,51.306694537168,,آسانسور دارد,پارگینگ دارد,انباری دارد
24000000000,poonak,90,1398.0,2.0,۳,بازسازی نشده,35.762113992921,51.325657005657,,آسانسور دارد,پارگینگ دارد,انباری دارد
4600000000,hashem-abad,60,1384.0,2.0,۳ از ۴,بازسازی شده,35.650355405241,51.466761114597,1.0,آسانسور ندارد,پارگینگ ندارد,انباری ندارد
6179999744,selsebil-shomali,56,1393.0,1.0,۱,بازسازی نشده,35.695320957915,51.375632748204,1.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
